"Page","Photo_num","Date","Person_ID","Photo","Envelope_ID","Fruit_ID","Seed_number","NonViable_seeds","Notes","Notes2","Date2"
59,NA,"02-06-2016","Maggie","N",441,"2","5","Y","EARLY STAGE ABORTED",NA,2016-06-02
59,NA,"02-06-2016","Maggie","N",748,"1","7","Y","EARLY STAGE ABORTED",NA,2016-06-02
59,NA,"02-06-2016","Maggie","N",748,"2","5","Y","MID STAGE ABORTED",NA,2016-06-02
59,NA,"02-06-2016","Maggie","N",748,"3","5","N",NA,NA,2016-06-02
59,NA,"02-06-2016","Maggie","N",748,"4","9","Y","FEW EARLY STAGE",NA,2016-06-02
59,NA,"02-06-2016","Maggie","N",748,"5","5","Y","FEW EARLY STAGE",NA,2016-06-02
59,NA,"02-06-2016","Maggie","N",748,"6","9","N",NA,NA,2016-06-02
59,NA,"02-06-2016","Maggie","N",397,"1","14","Y","EARLY STAGE ABORTED",NA,2016-06-02
59,NA,"02-06-2016","Maggie","N",397,"2","5","Y","MID STAGE ABORTED",NA,2016-06-02
59,NA,"02-06-2016","Maggie","N",397,"3","8","Y","FEW EARLY STAGE",NA,2016-06-02
59,NA,"02-06-2016","Maggie","N",397,"4","6","Y","FEW EARLY STAGE",NA,2016-06-02
59,NA,"02-06-2016","Maggie","N",381,"1","1","N",NA,NA,2016-06-02
59,NA,"02-06-2016","Maggie","N",381,"2","5","N",NA,NA,2016-06-02
59,NA,"02-06-2016","Maggie","N",381,"3","6","Y","FEW EARLY STAGE",NA,2016-06-02
59,NA,"02-06-2016","Maggie","N",701,"1","28","Y","MID STAGE ABORTED",NA,2016-06-02
59,NA,"02-06-2016","Maggie","N",701,"2","23","Y","MID STAGE ABORTED",NA,2016-06-02
59,NA,"02-06-2016","Maggie","N",701,"3","11","N",NA,NA,2016-06-02
59,NA,"02-06-2016","Maggie","N",701,"4","21","Y","MID STAGE ABORTED",NA,2016-06-02
59,NA,"02-06-2016","Maggie","N",701,"5","13","Y","MID STAGE ABORTED",NA,2016-06-02
59,NA,"02-06-2016","Maggie","N",701,"6","16","Y","MID STAGE ABORTED",NA,2016-06-02
59,NA,"02-06-2016","Maggie","N",701,"7","17","N",NA,NA,2016-06-02
59,NA,"02-06-2016","Maggie","N",701,"8","15","Y","MID STAGE ABORTED",NA,2016-06-02
59,NA,"02-06-2016","Maggie","N",46,"1","26","Y","MID STAGE ABORTED",NA,2016-06-02
59,NA,"02-06-2016","Maggie","N",46,"2","15","Y","MID STAGE ABORTED",NA,2016-06-02
59,NA,"02-06-2016","Maggie","N",46,"3","12","N",NA,NA,2016-06-02
59,NA,"02-06-2016","Maggie","N",46,"4","17","Y","MID STAGE ABORTED",NA,2016-06-02
59,NA,"02-06-2016","Maggie","N",46,"5","14","Y","MID STAGE ABORTED",NA,2016-06-02
59,NA,"02-06-2016","Maggie","N",406,"0","0",NA,NA,NA,2016-06-02
59,NA,"02-06-2016","Maggie","N",424,"1","10","Y","MID STAGE ABORTED",NA,2016-06-02
59,NA,"02-06-2016","Maggie","N",424,"2","17","Y","MID STAGE ABORTED",NA,2016-06-02
59,NA,"02-06-2016","Maggie","N",424,"3","9","Y","FEW MID STAGE ABORTED",NA,2016-06-02
59,NA,"02-06-2016","Maggie","N",424,"4","12","Y","FEW MID STAGE ABORTED",NA,2016-06-02
59,NA,"02-06-2016","Maggie","N",424,"5","13","Y","MID STAGE ABORTED",NA,2016-06-02
59,NA,"02-06-2016","Maggie","N",424,"6","11","Y","MID STAGE ABORTED",NA,2016-06-02
60,NA,"02-06-2016","Maggie","N",564,"1","9","Y","MID STAGE ABORTED",NA,2016-06-02
60,NA,"02-06-2016","Maggie","N",564,"2","20","N",NA,NA,2016-06-02
60,NA,"02-06-2016","Maggie","N",495,"1","29","Y","MID STAGE ABORTED",NA,2016-06-02
60,NA,"02-06-2016","Maggie","N",495,"2","17","Y","MID STAGE ABORTED",NA,2016-06-02
60,NA,"02-06-2016","Maggie","N",495,"3","18","Y","MID STAGE ABORTED",NA,2016-06-02
60,NA,"02-06-2016","Maggie","N",495,"4","24","Y","MID STAGE ABORTED",NA,2016-06-02
60,NA,"02-06-2016","Maggie","N",495,"5","16","Y","MID STAGE ABORTED",NA,2016-06-02
60,NA,"02-06-2016","Maggie","N",495,"6","17","Y","MID STAGE ABORTED",NA,2016-06-02
60,NA,"02-06-2016","Maggie","N",732,"1","17","Y","MID STAGE ABORTED",NA,2016-06-02
60,NA,"02-06-2016","Maggie","N",732,"2","0","N",NA,NA,2016-06-02
60,NA,"02-06-2016","Maggie","N",732,"3","26","Y","MID STAGE ABORTED",NA,2016-06-02
60,NA,"02-06-2016","Maggie","N",622,"1","36","Y","MID STAGE ABORTED",NA,2016-06-02
60,NA,"02-06-2016","Maggie","N",622,"2","23","Y","MID STAGE ABORTED",NA,2016-06-02
60,NA,"02-06-2016","Maggie","N",622,"3","32","Y","MID STAGE ABORTED",NA,2016-06-02
60,NA,"02-06-2016","Maggie","N",622,"4","15","Y","MID STAGE ABORTED",NA,2016-06-02
60,NA,"02-06-2016","Maggie","N",622,"5","28","Y","MID STAGE ABORTED",NA,2016-06-02
60,NA,"02-06-2016","Maggie","N",622,"6","24","Y","MID STAGE ABORTED",NA,2016-06-02
60,NA,"02-06-2016","Maggie","N",262,"1-3","42","Y","MID STAGE ABORTED",NA,2016-06-02
60,NA,"02-06-2016","Maggie","N",262,"4","15","Y","MID STAGE ABORTED",NA,2016-06-02
60,NA,"02-06-2016","Maggie","N",262,"5","15","N",NA,NA,2016-06-02
60,NA,"02-06-2016","Maggie","N",740,"1","25","Y","MID STAGE ABORTED",NA,2016-06-02
60,NA,"02-06-2016","Maggie","N",740,"2","10","Y","MID STAGE ABORTED",NA,2016-06-02
60,NA,"02-06-2016","Maggie","N",740,"3","13","Y","MID STAGE ABORTED",NA,2016-06-02
60,NA,"02-06-2016","Maggie","N",740,"4","20","Y","MID STAGE ABORTED",NA,2016-06-02
60,NA,"02-06-2016","Maggie","N",740,"5","16","Y","MID STAGE ABORTED",NA,2016-06-02
60,NA,"02-06-2016","Maggie","N",281,"1","14","Y","MID STAGE ABORTED",NA,2016-06-02
60,NA,"02-06-2016","Maggie","N",281,"2","14","Y","MID STAGE ABORTED",NA,2016-06-02
60,NA,"02-06-2016","Maggie","N",281,"3","17","Y","MID STAGE ABORTED",NA,2016-06-02
60,NA,"02-06-2016","Maggie","N",281,"4","13","Y","MID STAGE ABORTED",NA,2016-06-02
60,NA,"02-06-2016","Maggie","N",281,"5","9","Y","MID STAGE ABORTED",NA,2016-06-02
60,NA,"02-06-2016","Maggie","N",543,"1","0","Y","ALL LATE ABORTED",NA,2016-06-02
60,NA,"02-06-2016","Maggie","N",543,"2","0","Y","ALL LATE ABORTED",NA,2016-06-02
60,NA,"02-06-2016","Maggie","N",543,"3","0","Y","ALL LATE ABORTED",NA,2016-06-02
60,NA,"02-06-2016","Maggie","N",543,"4","0","Y","ALL LATE ABORTED",NA,2016-06-02
60,NA,"02-06-2016","Maggie","N",543,"5","0","Y","ALL LATE ABORTED",NA,2016-06-02
60,NA,"02-06-2016","Maggie","N",543,"6","0","Y","ALL LATE ABORTED",NA,2016-06-02
61,NA,"02-06-2016","Maggie","N",702,"1","0","Y","ALL LATE ABORTED",NA,2016-06-02
61,NA,"02-06-2016","Maggie","N",702,"2","0","Y","ALL LATE ABORTED",NA,2016-06-02
61,NA,"02-06-2016","Maggie","N",702,"3","0","Y","ALL LATE ABORTED",NA,2016-06-02
61,NA,"02-06-2016","Maggie","N",702,"4","0","Y","ALL LATE ABORTED",NA,2016-06-02
61,NA,"02-06-2016","Maggie","N",702,"5","0","Y","ALL LATE ABORTED",NA,2016-06-02
61,NA,"02-06-2016","Maggie","N",259,"1","3","Y","SOME LATE ABORTED",NA,2016-06-02
61,NA,"02-06-2016","Maggie","N",259,"2","0","Y","ALL LATE ABORTED",NA,2016-06-02
61,NA,"02-06-2016","Maggie","N",259,"3","0","Y","LATE ABORTED SEEDS",NA,2016-06-02
61,NA,"02-06-2016","Maggie","N",259,"4","0","Y","LATE ABORTED SEEDS",NA,2016-06-02
61,NA,"02-06-2016","Maggie","N",259,"5","0","Y","LATE ABORTED SEEDS",NA,2016-06-02
61,NA,"02-06-2016","Maggie","N",637,"1","0","Y","FEW LATE ABORTED",NA,2016-06-02
61,NA,"02-06-2016","Maggie","N",637,"2","0","Y","MANY LATE STAGE ABORTED",NA,2016-06-02
61,NA,"02-06-2016","Maggie","N",637,"3","6","Y","FEW LATE ABORTED",NA,2016-06-02
61,NA,"02-06-2016","Maggie","N",637,"4","2","Y","FEW LATE ABORTED",NA,2016-06-02
61,NA,"02-06-2016","Maggie","N",637,"5","0","Y","FEW LATE ABORTED",NA,2016-06-02
61,NA,"02-06-2016","Maggie","N",699,"1","21","Y","MID STAGE ABORTED",NA,2016-06-02
61,NA,"02-06-2016","Maggie","N",699,"2","9","N",NA,NA,2016-06-02
61,NA,"02-06-2016","Maggie","N",699,"3","12","Y","FEW MID STAGE ABORTED",NA,2016-06-02
61,NA,"02-06-2016","Maggie","N",699,"4","9","Y","FEW MID STAGE ABORTED",NA,2016-06-02
61,NA,"02-06-2016","Maggie","N",25,"1","0","Y","FEW LATE ABORTED",NA,2016-06-02
61,NA,"02-06-2016","Maggie","N",25,"2","2","Y","MID STAGE ABORTED",NA,2016-06-02
61,NA,"02-06-2016","Maggie","N",25,"3","0","Y","ALL LATE ABORTED",NA,2016-06-02
61,NA,"02-06-2016","Maggie","N",25,"4","0","Y","LATE ABORTED SEEDS",NA,2016-06-02
61,NA,"02-06-2016","Maggie","N",25,"5","0","Y","LATE ABORTED SEEDS",NA,2016-06-02
61,NA,"02-06-2016","Maggie","N",284,"1","0","Y","ALL LATE ABORTED",NA,2016-06-02
61,NA,"02-06-2016","Maggie","N",284,"2","0","Y","ALL LATE ABORTED",NA,2016-06-02
61,NA,"02-06-2016","Maggie","N",284,"3","0","Y","ALL LATE ABORTED",NA,2016-06-02
61,NA,"02-06-2016","Maggie","N",284,"4","0","Y","ALL LATE ABORTED",NA,2016-06-02
61,NA,"02-06-2016","Maggie","N",284,"5","0","Y","ALL LATE ABORTED",NA,2016-06-02
61,NA,"02-06-2016","Maggie","N",591,"1","22","Y","MID STAGE ABORTED",NA,2016-06-02
61,NA,"02-06-2016","Maggie","N",591,"2","15","Y","MID STAGE ABORTED",NA,2016-06-02
61,NA,"02-06-2016","Maggie","N",591,"3","12","N","MID STAGE ABORTED",NA,2016-06-02
61,NA,"02-06-2016","Maggie","N",591,"4","13","Y","MID STAGE ABORTED",NA,2016-06-02
61,NA,"02-06-2016","Maggie","N",591,"5","18","Y","MID STAGE ABORTED",NA,2016-06-02
62,NA,"02-06-2016","Maggie","N",337,"1","4","Y","MID STAGE ABORTED",NA,2016-06-02
62,NA,"02-06-2016","Maggie","N",337,"2","3","Y","MID STAGE ABORTED",NA,2016-06-02
62,NA,"02-06-2016","Maggie","N",337,"3","3","Y","MID STAGE ABORTED",NA,2016-06-02
62,NA,"02-06-2016","Maggie","N",337,"4","3","Y","MID STAGE ABORTED",NA,2016-06-02
62,NA,"02-06-2016","Maggie","N",337,"5","5","Y","MID STAGE ABORTED",NA,2016-06-02
62,NA,"02-06-2016","Maggie","N",337,"6","3","Y","MID STAGE ABORTED",NA,2016-06-02
62,NA,"02-06-2016","Maggie","N",583,"1-9","66","Y","MID STAGE ABORTED",NA,2016-06-02
62,NA,"02-06-2016","Maggie","N",583,"10","5","Y","MID STAGE ABORTED",NA,2016-06-02
62,NA,"02-06-2016","Maggie","N",583,"11","7","Y","MID STAGE ABORTED",NA,2016-06-02
62,NA,"02-06-2016","Maggie","N",583,"12","5","Y","MID STAGE ABORTED",NA,2016-06-02
62,NA,"02-06-2016","Maggie","N",320,"1","27","Y","MID STAGE ABORTED",NA,2016-06-02
62,NA,"02-06-2016","Maggie","N",320,"2","13","Y","MID STAGE ABORTED",NA,2016-06-02
62,NA,"02-06-2016","Maggie","N",320,"3","31","Y","MID STAGE ABORTED",NA,2016-06-02
62,NA,"02-06-2016","Maggie","N",320,"4","10","Y","MID STAGE ABORTED",NA,2016-06-02
62,NA,"02-06-2016","Maggie","N",320,"5","5","Y","MID STAGE ABORTED",NA,2016-06-02
62,NA,"02-06-2016","Maggie","N",702,"1-2","47","Y","MID STAGE ABORTED",NA,2016-06-02
62,NA,"02-06-2016","Maggie","N",702,"3","29","Y","MID STAGE ABORTED",NA,2016-06-02
62,NA,"02-06-2016","Maggie","N",702,"4","24","Y","MID STAGE ABORTED",NA,2016-06-02
62,NA,"02-06-2016","Maggie","N",702,"5","12","Y","MID STAGE ABORTED",NA,2016-06-02
62,NA,"02-06-2016","Maggie","N",702,"6","19","Y","MID STAGE ABORTED",NA,2016-06-02
62,NA,"03-06-2016","Maggie","N",350,"1","26","Y","MID STAGE ABORTED",NA,2016-06-03
62,NA,"03-06-2016","Maggie","N",350,"2","14","Y","MID STAGE ABORTED",NA,2016-06-03
62,NA,"03-06-2016","Maggie","N",350,"3","15","Y","MID STAGE ABORTED",NA,2016-06-03
62,NA,"03-06-2016","Maggie","N",350,"4","7","Y","MID STAGE ABORTED",NA,2016-06-03
62,NA,"03-06-2016","Maggie","N",350,"5","5","Y","MID STAGE ABORTED",NA,2016-06-03
62,NA,"03-06-2016","Maggie","N",350,"6","10","Y","MID STAGE ABORTED",NA,2016-06-03
62,NA,"02-06-2016","Maggie","N",654,"1-5","94","Y","MID STAGE ABORTED",NA,2016-06-02
62,NA,"02-06-2016","Maggie","N",122,"1","0","Y","MID STAGE ABORTED",NA,2016-06-02
62,NA,"02-06-2016","Maggie","N",122,"2","0","Y","LATE ABORTED SEEDS",NA,2016-06-02
62,NA,"02-06-2016","Maggie","N",122,"3","0","Y","LATE ABORTED SEEDS",NA,2016-06-02
62,NA,"02-06-2016","Maggie","N",122,"4-11","0","Y","LATE ABORTED SEEDS",NA,2016-06-02
62,NA,"02-06-2016","Maggie","N",658,"1","2","Y","LATE ABORTED SEEDS","THESE SEEDS MIGHT BE INVIABLE",2016-06-02
62,NA,"02-06-2016","Maggie","N",658,"2","3","Y","LATE ABORTED SEEDS","THESE SEEDS MIGHT BE INVIABLE",2016-06-02
62,NA,"02-06-2016","Maggie","N",658,"3","28","Y","LATE ABORTED SEEDS","THESE SEEDS MIGHT BE INVIABLE",2016-06-02
62,NA,"02-06-2016","Maggie","N",658,"4","0","Y","LATE ABORTED SEEDS","THESE SEEDS MIGHT BE INVIABLE",2016-06-02
62,NA,"02-06-2016","Maggie","N",658,"5","22","Y","LATE ABORTED SEEDS","THESE SEEDS MIGHT BE INVIABLE",2016-06-02
62,NA,"02-06-2016","Maggie","N",658,"6","17","Y","MID STAGE ABORTED","THESE SEEDS MIGHT BE INVIABLE",2016-06-02
62,NA,"02-06-2016","Maggie","N",658,"7","0","Y","ALL LATE ABORTED","THESE SEEDS MIGHT BE INVIABLE",2016-06-02
63,NA,"03-06-2016","Maggie","N",473,"1-14","50","Y","MANY LATE STAGE ABORTED",NA,2016-06-03
63,NA,"03-06-2016","Maggie","N",588,"1","5","N",NA,NA,2016-06-03
63,NA,"03-06-2016","Maggie","N",588,"2","5","N",NA,NA,2016-06-03
63,NA,"03-06-2016","Maggie","N",588,"3","5","N",NA,NA,2016-06-03
63,NA,"03-06-2016","Maggie","N",588,"4","1","Y","MID STAGE ABORTED",NA,2016-06-03
63,NA,"03-06-2016","Maggie","N",588,"5","5","N",NA,NA,2016-06-03
63,NA,"03-06-2016","Maggie","N",653,"1","0","Y","ALL LATE ABORTED",NA,2016-06-03
63,NA,"03-06-2016","Maggie","N",653,"2-6","0","Y","ALL LATE ABORTED",NA,2016-06-03
63,NA,"03-06-2016","Maggie","N",598,"1-20","0","Y","ALL LATE ABORTED",NA,2016-06-03
63,NA,"03-06-2016","Maggie","N",565,"0","0",NA,NA,NA,2016-06-03
63,NA,"03-06-2016","Maggie","N",712,"1-5","94","Y","MID STAGE ABORTED",NA,2016-06-03
63,NA,"03-06-2016","Maggie","N",86,"1-5","46","Y","MID STAGE ABORTED",NA,2016-06-03
63,NA,"03-06-2016","Maggie","N",86,"6","8","Y","MID STAGE ABORTED",NA,2016-06-03
63,NA,"03-06-2016","Maggie","N",86,"7","11","Y","MID STAGE ABORTED",NA,2016-06-03
63,NA,"03-06-2016","Maggie","N",190,"1","19","Y","MID STAGE ABORTED",NA,2016-06-03
63,NA,"03-06-2016","Maggie","N",190,"2","26","Y","MID STAGE ABORTED",NA,2016-06-03
63,NA,"03-06-2016","Maggie","N",190,"3","35","Y","MID STAGE ABORTED",NA,2016-06-03
63,NA,"03-06-2016","Maggie","N",190,"4","33","Y","MID STAGE ABORTED",NA,2016-06-03
63,NA,"03-06-2016","Maggie","N",190,"5","36","Y","MID STAGE ABORTED",NA,2016-06-03
63,NA,"03-06-2016","Maggie","N",694,"1","14","Y","MID STAGE ABORTED",NA,2016-06-03
63,NA,"03-06-2016","Maggie","N",694,"2","13","Y","MID STAGE ABORTED",NA,2016-06-03
63,NA,"03-06-2016","Maggie","N",694,"3","7","Y","MID STAGE ABORTED",NA,2016-06-03
63,NA,"03-06-2016","Maggie","N",694,"4","14","Y","MID STAGE ABORTED",NA,2016-06-03
63,NA,"03-06-2016","Maggie","N",694,"5","9","Y","MID STAGE ABORTED",NA,2016-06-03
63,NA,"03-06-2016","Maggie","N",574,"1-3","61","Y","MID STAGE ABORTED",NA,2016-06-03
63,NA,"03-06-2016","Maggie","N",574,"4","14","Y","MID STAGE ABORTED",NA,2016-06-03
63,NA,"03-06-2016","Maggie","N",574,"5","25","Y","MID STAGE ABORTED",NA,2016-06-03
64,NA,"07-06-2016","Maggie","N",402,"8-16","0","Y","MID STAGE ABORTED",NA,2016-06-07
64,NA,"07-06-2016","Maggie","N",402,"17-21","0","Y","LATE ABORTED SEEDS",NA,2016-06-07
64,NA,"07-06-2016","Maggie","N",597,"1","6","Y","MID STAGE ABORTED",NA,2016-06-07
64,NA,"07-06-2016","Maggie","N",597,"2","12","Y","MID STAGE ABORTED",NA,2016-06-07
64,NA,"07-06-2016","Maggie","N",597,"3","5","Y","MID STAGE ABORTED",NA,2016-06-07
64,NA,"07-06-2016","Maggie","N",597,"4","9","Y","MID STAGE ABORTED",NA,2016-06-07
64,NA,"07-06-2016","Maggie","N",597,"5","10","Y","MID STAGE ABORTED",NA,2016-06-07
64,NA,"07-06-2016","Maggie","N",686,"1","0","Y","8 LATE ABORTED",NA,2016-06-07
64,NA,"07-06-2016","Maggie","N",686,"2","0","Y","MID STAGE ABORTED",NA,2016-06-07
64,NA,"07-06-2016","Maggie","N",686,"3","8","Y","IMMATURE SEEDS",NA,2016-06-07
64,NA,"07-06-2016","Maggie","N",686,"4-6","0","Y","MID STAGE ABORTED",NA,2016-06-07
64,NA,"07-06-2016","Maggie","N",686,"7-8","0","Y","LATE ABORTED SEEDS",NA,2016-06-07
64,NA,"07-06-2016","Maggie","N",394,"1","4","Y","MID STAGE ABORTED",NA,2016-06-07
64,NA,"07-06-2016","Maggie","N",394,"2","8","Y","MID STAGE ABORTED",NA,2016-06-07
64,NA,"07-06-2016","Maggie","N",394,"3","7","Y","MID STAGE ABORTED",NA,2016-06-07
64,NA,"07-06-2016","Maggie","N",394,"4","8","Y","MID STAGE ABORTED",NA,2016-06-07
64,NA,"07-06-2016","Maggie","N",394,"5","9","Y","MID STAGE ABORTED",NA,2016-06-07
64,NA,"07-06-2016","Maggie","N",394,"6","4","Y","MID STAGE ABORTED",NA,2016-06-07
64,NA,"07-06-2016","Maggie","N",43,"1","10","Y","MID STAGE ABORTED",NA,2016-06-07
64,NA,"07-06-2016","Maggie","N",43,"2","3","Y","MID STAGE ABORTED",NA,2016-06-07
64,NA,"07-06-2016","Maggie","N",43,"3","4","Y","MID STAGE ABORTED",NA,2016-06-07
64,NA,"07-06-2016","Maggie","N",43,"4","2","Y","MID STAGE ABORTED",NA,2016-06-07
64,NA,"07-06-2016","Maggie","N",43,"5","4","Y","MID STAGE ABORTED",NA,2016-06-07
64,NA,"07-06-2016","Maggie","N",43,"6","7","Y","MID STAGE ABORTED",NA,2016-06-07
64,NA,"07-06-2016","Maggie","N",43,"7","11","Y","MID STAGE ABORTED",NA,2016-06-07
64,NA,"07-06-2016","Maggie","N",382,"1","8","Y","MID STAGE ABORTED",NA,2016-06-07
64,NA,"07-06-2016","Maggie","N",382,"2","6","Y","MID STAGE ABORTED",NA,2016-06-07
64,NA,"07-06-2016","Maggie","N",382,"3","12","Y","MID STAGE ABORTED",NA,2016-06-07
64,NA,"07-06-2016","Maggie","N",382,"4","5","Y","MID STAGE ABORTED",NA,2016-06-07
64,NA,"07-06-2016","Maggie","N",382,"5","8","Y","MID STAGE ABORTED",NA,2016-06-07
64,NA,"07-06-2016","Maggie","N",537,"1","6","Y","MID STAGE ABORTED",NA,2016-06-07
64,NA,"07-06-2016","Maggie","N",537,"2","10","Y","MID STAGE ABORTED",NA,2016-06-07
64,NA,"07-06-2016","Maggie","N",537,"3","10","Y","MID STAGE ABORTED",NA,2016-06-07
64,NA,"07-06-2016","Maggie","N",537,"4","6","Y","MID STAGE ABORTED",NA,2016-06-07
64,NA,"07-06-2016","Maggie","N",537,"5","4","Y","MID STAGE ABORTED",NA,2016-06-07
65,NA,"07-06-2016","Maggie","N",33,"1","0","Y","ALL LATE ABORTED ~ 20 SEEDS",NA,2016-06-07
65,NA,"07-06-2016","Maggie","N",33,"2","0","Y","ALL LATE ABORTED ~ 20 SEEDS",NA,2016-06-07
65,NA,"07-06-2016","Maggie","N",33,"3","10","Y","~10 IMMATURE SEEDS",NA,2016-06-07
65,NA,"07-06-2016","Maggie","N",33,"4","0","Y","ALL LATE ABORTED",NA,2016-06-07
65,NA,"07-06-2016","Maggie","N",33,"5","0","Y","ALL LATE ABORTED",NA,2016-06-07
65,NA,"07-06-2016","Maggie","N",499,"1","12","Y","MID STAGE ABORTED",NA,2016-06-07
65,NA,"07-06-2016","Maggie","N",499,"2","9","Y","MID STAGE ABORTED",NA,2016-06-07
65,NA,"07-06-2016","Maggie","N",499,"3","6","Y","MID STAGE ABORTED",NA,2016-06-07
65,NA,"07-06-2016","Maggie","N",499,"4","9","Y","MID STAGE ABORTED",NA,2016-06-07
65,NA,"07-06-2016","Maggie","N",499,"5","8","Y","MID STAGE ABORTED",NA,2016-06-07
65,NA,"07-06-2016","Maggie","N",499,"6","8","Y","MID STAGE ABORTED",NA,2016-06-07
65,NA,"07-06-2016","Maggie","N",698,"1","8","Y","MID STAGE ABORTED",NA,2016-06-07
65,NA,"07-06-2016","Maggie","N",698,"2","10","Y","MID STAGE ABORTED",NA,2016-06-07
65,NA,"07-06-2016","Maggie","N",698,"3","10","Y","MID STAGE ABORTED",NA,2016-06-07
65,NA,"07-06-2016","Maggie","N",698,"4","6","Y","MID STAGE ABORTED",NA,2016-06-07
65,NA,"07-06-2016","Maggie","N",698,"5","5","Y","MID STAGE ABORTED",NA,2016-06-07
65,NA,"07-06-2016","Maggie","N",263,"1","5","Y","MID STAGE ABORTED",NA,2016-06-07
65,NA,"07-06-2016","Maggie","N",263,"2","6","Y","MID STAGE ABORTED",NA,2016-06-07
65,NA,"07-06-2016","Maggie","N",263,"3","5","Y","MID STAGE ABORTED",NA,2016-06-07
65,NA,"07-06-2016","Maggie","N",263,"4","5","Y","MID STAGE ABORTED",NA,2016-06-07
65,NA,"07-06-2016","Maggie","N",263,"5","11","Y","MID STAGE ABORTED",NA,2016-06-07
65,NA,"07-06-2016","Maggie","N",263,"6","3","Y","MID STAGE ABORTED",NA,2016-06-07
65,NA,"07-06-2016","Maggie","N",263,"7","8","Y","MID STAGE ABORTED",NA,2016-06-07
65,NA,"07-06-2016","Maggie","N",708,"1","12","Y","MID STAGE ABORTED",NA,2016-06-07
65,NA,"07-06-2016","Maggie","N",708,"2","6","Y","MID STAGE ABORTED",NA,2016-06-07
65,NA,"07-06-2016","Maggie","N",708,"3","3","Y","MID STAGE ABORTED",NA,2016-06-07
65,NA,"07-06-2016","Maggie","N",708,"4","6","Y","MID STAGE ABORTED",NA,2016-06-07
65,NA,"07-06-2016","Maggie","N",708,"5","7","Y","MID STAGE ABORTED",NA,2016-06-07
65,NA,"07-06-2016","Maggie","N",708,"6","10","Y","MID STAGE ABORTED",NA,2016-06-07
65,NA,"07-06-2016","Maggie","N",402,"1","0","Y","MID STAGE ABORTED",NA,2016-06-07
65,NA,"07-06-2016","Maggie","N",402,"2","30","Y","IMMATURE SEEDS",NA,2016-06-07
65,NA,"07-06-2016","Maggie","N",402,"3","10","N","IMMATURE SEEDS",NA,2016-06-07
65,NA,"07-06-2016","Maggie","N",402,"4","8","Y","MID AND LATE ABORTED",NA,2016-06-07
65,NA,"07-06-2016","Maggie","N",402,"5","0","Y","MID STAGE ABORTED",NA,2016-06-07
65,NA,"07-06-2016","Maggie","N",402,"6","0","Y","MID STAGE ABORTED",NA,2016-06-07
65,NA,"07-06-2016","Maggie","N",402,"7","0","Y","MID AND LATE ABORTED",NA,2016-06-07
66,NA,"07-06-2016","Michael","N",503,"1","8","Y","LATE ABORTED SEEDS",NA,2016-06-07
66,NA,"07-06-2016","Michael","N",503,"2","0","Y","LATE ABORTED SEEDS",NA,2016-06-07
66,NA,"07-06-2016","Michael","N",503,"3","13","Y","LATE ABORTED SEEDS",NA,2016-06-07
66,NA,"07-06-2016","Michael","N",503,"4","3","Y",NA,NA,2016-06-07
66,NA,"07-06-2016","Michael","N",503,"5","6","Y",NA,NA,2016-06-07
66,NA,"07-06-2016","Michael","N",522,"1-5","7","Y",NA,NA,2016-06-07
66,NA,"07-06-2016","Michael","N",367,"1","6","N",NA,NA,2016-06-07
66,NA,"07-06-2016","Michael","N",367,"2","18","N",NA,NA,2016-06-07
66,NA,"07-06-2016","Michael","N",367,"3","2","Y",NA,NA,2016-06-07
66,NA,"07-06-2016","Michael","N",367,"4","7","N",NA,NA,2016-06-07
66,NA,"07-06-2016","Michael","N",48,"1-4","88","N",NA,NA,2016-06-07
66,NA,"07-06-2016","Michael","N",423,"1-2","44","Y",NA,NA,2016-06-07
66,NA,"07-06-2016","Michael","N",423,"3","20","N",NA,NA,2016-06-07
66,NA,"07-06-2016","Michael","N",423,"4","25","N",NA,NA,2016-06-07
66,NA,"07-06-2016","Michael","N",423,"5","19","N",NA,NA,2016-06-07
66,NA,"07-06-2016","Michael","N",629,"1-3","67","N",NA,NA,2016-06-07
66,NA,"07-06-2016","Michael","N",629,"4","6","N",NA,NA,2016-06-07
66,NA,"07-06-2016","Michael","N",629,"5","5","N",NA,NA,2016-06-07
66,NA,"07-06-2016","Michael","N",94,"1-10","108","Y",NA,NA,2016-06-07
66,NA,"07-06-2016","Michael","N",541,"1","10","N",NA,NA,2016-06-07
66,NA,"07-06-2016","Michael","N",541,"2","1","N",NA,NA,2016-06-07
66,NA,"07-06-2016","Michael","N",541,"3","5","N",NA,NA,2016-06-07
66,NA,"07-06-2016","Michael","N",541,"4","2","N",NA,NA,2016-06-07
66,NA,"07-06-2016","Michael","N",541,"5","3","N",NA,NA,2016-06-07
66,NA,"07-06-2016","Michael","N",442,"1","2","N",NA,NA,2016-06-07
66,NA,"07-06-2016","Michael","N",230,"1","0","Y","LATE ABORTED SEEDS",NA,2016-06-07
66,NA,"07-06-2016","Michael","N",230,"2","0","Y","LATE ABORTED SEEDS",NA,2016-06-07
66,NA,"07-06-2016","Michael","N",230,"3","0","Y","LATE ABORTED SEEDS",NA,2016-06-07
66,NA,"07-06-2016","Michael","N",230,"4","0","Y","LATE ABORTED SEEDS",NA,2016-06-07
66,NA,"07-06-2016","Michael","N",230,"5","0","Y","LATE ABORTED SEEDS",NA,2016-06-07
